"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"182966","occ","","","17816","Nototamias quadratus","species","49245","","Nototamias quadratus","","species","49245","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Sciuridae","Nototamias","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","scansorial","","granivore, frugivore","viviparous","","","phosphatic","","","","Nototamias","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182970","occ","","","17816","Hitonkala macdonaldtau","species","47064","","Hitonkala macdonaldtau","","species","47064","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Florentiamyidae","Hitonkala","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Hitonkala","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182972","occ","","","17816","Entoptychus grandiplanus","species","46112","","Entoptychus grandiplanus","","species","46112","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Geomyidae","Entoptychus","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","fossorial","","browser","viviparous","","","phosphatic","","","","Entoptychus","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182973","occ","","","17816","Arikareeomys skinneri","species","44317","","Arikareeomys skinneri","","species","44317","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Eomyidae","Arikareeomys","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Arikareeomys","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182975","occ","","","17816","Leidymys n. sp. cerasus","species","47497","","Leidymys cerasus","","species","47497","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Cricetidae","Leidymys","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Leidymys","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182976","occ","","","17816","Paciculus nebraskensis","species","49594","","Paciculus nebraskensis","","species","49594","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Rodentia","Cricetidae","Paciculus","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Paciculus","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182977","occ","","","17816","Gripholagomys lavocati","species","46733","","Gripholagomys lavocati","","species","46733","Harrisonian","","24.8","20.43","Korth","1992","2115","Chordata","Mammalia","Lagomorpha","Ochotonidae","Gripholagomys","","","","","-100.800003","42.799999","","Olson Ranch","","UNSM Cr-125","US","Nebraska","Cherry","based on political unit","1","small collection","","gp_mid","-90.01","47.22","101","US","","Harrison","Arikaree","","group of beds","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils,mesofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UNSM","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Gripholagomys","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","W. W. Korth. 1992. Fossil small mammals from the Harrison Formation (late Arikareean: earliest Miocene), Cherry County, Nebraska. Annals of Carnegie Museum 61(2):69-132","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182979","occ","","","17817","Parahippus n. sp. wyomingensis","species","49854","","Parahippus wyomingensis","","species","49854","Harrisonian","","24.8","20.43","Schlaikjer","1935","3041","Chordata","Mammalia","Perissodactyla","Equidae","Parahippus","","","","","-104.199997","42.000000","","Parahippus Level","","","US","Wyoming","Goshen","based on political unit","1","","Goshen Hole","gp_mid","-93.80","46.72","101","US","","Marsland","Hemingford","","bed","","Goshn","7","","bottom to top","","","","","= Upper Harrison beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","SW 1/4 sec 10 T 24N R 65W<br>""500 feet above the Brule-lower Harrison contact""","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Parahippus","Marsland","Hemingford","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","E. M. Schlaikjer. 1935. Contributions to the Stratigraphy and Palaeontology of the Goshen Hole Area, Wyoming. III. A New Basal Oligocene Formation. Bulletin of the Museum of Comparative Zoology 76(3):71-93","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182980","occ","5039","","17817","Miotapirus n. sp. harrisonensis","species","48761","","Miotapirus harrisonensis","","species","48761","Harrisonian","","24.8","20.43","Schlaikjer","1937","3042","Chordata","Mammalia","Perissodactyla","Tapiridae","Miotapirus","","","","","-104.199997","42.000000","","Parahippus Level","","","US","Wyoming","Goshen","based on political unit","1","","Goshen Hole","gp_mid","-93.80","46.72","101","US","","Marsland","Hemingford","","bed","","Goshn","7","","bottom to top","","","","","= Upper Harrison beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","SW 1/4 sec 10 T 24N R 65W<br>""500 feet above the Brule-lower Harrison contact""","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Miotapirus","Marsland","Hemingford","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","E. M. Schlaikjer. 1937. A New Tapir from the Lower Miocene of Wyoming. Bulletin of the Museum of Comparative Zoology 80(4):231-251","2002-06-03 00:35:29","2002-06-03 02:35:29"
"182981","occ","","","17817","Merychyus minimus","species","48236","","Merychyus minimus","","species","48236","Harrisonian","","24.8","20.43","Schlaikjer","1935","3041","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Merychyus","","","","","-104.199997","42.000000","about one mile NE of the main locality and ""at exactly the same level""","Parahippus Level","","","US","Wyoming","Goshen","based on political unit","1","","Goshen Hole","gp_mid","-93.80","46.72","101","US","","Marsland","Hemingford","","bed","","Goshn","7","","bottom to top","","","","","= Upper Harrison beds","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","SW 1/4 sec 10 T 24N R 65W<br>""500 feet above the Brule-lower Harrison contact""","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Merychyus","Marsland","Hemingford","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","E. M. Schlaikjer. 1935. Contributions to the Stratigraphy and Palaeontology of the Goshen Hole Area, Wyoming. III. A New Basal Oligocene Formation. Bulletin of the Museum of Comparative Zoology 76(3):71-93","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182984","occ","","","17818","Diceratherium n. sp. niobrarense","species","45669","","Diceratherium niobrarense","","species","45669","Harrisonian","","24.8","20.43","Peterson","1907","2751","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Diceratherium","","","","","-103.800003","42.400002","provenance confirmed by Peterson 1920; D. ""petersoni"" type is also from Quarry A, see Peterson 1920","Peterson's Quarry A","","","US","Nebraska","Sioux","based on political unit","1","small collection","","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","","bed","","PineR","13","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","100 yards N of the main Agate Spring Quarries<br>Harrison Fm. sensu stricto: Hunt 1985a","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Diceratherium","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","O. A. Peterson. 1907. The Miocene Beds of Western Nebraska and Eastern Wyoming and Their Vertebrate Faunae. Annals of Carnegie Museum 4(3):21-72","2002-05-15 00:00:00","2002-05-15 02:00:00"
"182985","occ","5042","","17818","Menoceras arikarense","species","48094","","Menoceras arikarense","","species","45656","Harrisonian","","24.8","20.43","Alroy","2002","6294","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Menoceras","","","","","-103.800003","42.400002","","Peterson's Quarry A","","","US","Nebraska","Sioux","based on political unit","1","small collection","","gp_mid","-93.30","47.08","101","US","","Harrison","Arikaree","","bed","","PineR","13","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","some genera","","","","","","100 yards N of the main Agate Spring Quarries<br>Harrison Fm. sensu stricto: Hunt 1985a","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Menoceras","Harrison","Arikaree","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:29","2002-06-03 02:35:29"
"182988","occ","","","17819","Steneofiber n. sp. fossor","species","51782","recombined as","Fossorcastor fossor","","species","51782","Harrisonian","","24.8","20.43","Tedford et al.","1987","6198","Chordata","Mammalia","Rodentia","Castoridae","Fossorcastor","","","","","-103.800003","42.400002","","Pine Ridge Escarpment","","Eagle Crag; Squaw Butte","US","Nebraska","Sioux","based on political unit","1","","","gp_mid","-93.30","47.08","101","US","","Harrison","","","","","PineR","13","","bottom to top","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","some material from Wyoming may be included<br>formation-level composite list; some records may pertain to localities south of Pine Ridge sensu stricto (e.g., Zodiolestes)<br>Harrison Fm. dated at 21.3 (= 21.86) Ma by Evernden et al. 1964 (KA 481); seems unreliable based on K content and percent atmospheric Ar<br>""devil's corkscrews"" occur no higher than this level but as far down as the Monroe Creek Fm.: Hunt 1985a<br>beaver material reported by Martin 1987 comes from KUVP locs. 26 (Ellicott), 31, 91 (Breuger Ranch), and 115<br>""Cyclopidius densa"" Schlaikjer 1935b: ""lower Harrison  southwest of Chadron""; this is said to be ""Lower Miocene""  by Loomis 1925 and Schlaikjer's attribution is of  uncertain significance<br><br>""Promerycochoerus sp."" listed by Hunt 1985a for Eagle Crag,  but omitted by Tedford et al. 1987","terrestrial","","actively mobile","amphibious","","browser","viviparous","","","phosphatic","","","","Fossorcastor","Harrison","","","Aquitanian","-","Aquitanian","Aquitanian, Burdigalian","Aquitanian, Burdigalian","R. H. Tedford, T. Galusha, and M. F. Skinner, B. E. Taylor, R. W. Fields, J. R. Macdonald, J. M. Rensberger, S. D. Webb, D. P. Whistler. 1987. Faunal succession and biochronology of the Arikareean through Hemphillian interval (late Oligocene through earliest Pliocene epochs) in North America.  In M. O. Woodburne (ed.), Cenozoic Mammals of North America: Geochronology and Biostratigraphy. New York: Columbia University Press.","2002-05-15 00:00:00","2018-10-10 23:39:46"
