"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"184161","occ","","","18034","Neohipparion leptode","species","49043","","Neohipparion leptode","","species","49043","Hemphillian","","10.3","4.9","Schultz","1990","6208","Chordata","Mammalia","Perissodactyla","Equidae","Neohipparion","","","","","-99.800003","36.099998","described by Hulbert 1987","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Neohipparion","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","G. E. Schultz. 1990. Stop 15: Early Hemphillian faunas of the Texas and Oklahoma panhandles.  In T. C. Gustavson (ed.), Tertiary and Quaternary stratigraphy and vertebrate paleontology of parts of northwestern Texas and eastern New Mexico; Guidebook - Bureau of Economic Geology, University of Texas at Austin","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184162","occ","","","18034","Pliohippus nobilis","species","50547","","Pliohippus nobilis","","species","50547","Hemphillian","","10.3","4.9","Hulbert","1989","1952","Chordata","Mammalia","Perissodactyla","Equidae","Pliohippus","","","","","-99.800003","36.099998","pers. commun.","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Pliohippus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1989. Phylogenetic Interrelationships and Evolution of North American Late Equidae.  In D. R. Prothero and R. M. Schoch (eds.), The Evolution of Perissodactyls. Oxford University Press, USA.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184163","occ","","","18034","Aphelops malacorhinus","species","44170","","Aphelops malacorhinus","","species","44170","Hemphillian","","10.3","4.9","Prothero","1989","6328","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-99.800003","36.099998","pers. comm.: ""A. sp.""","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. R. Prothero. 1989. Personal communication regarding rhinocerotid identifications.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184164","occ","","","18034","Teleoceras fossiger","species","52112","","Teleoceras fossiger","","species","44165","Hemphillian","","10.3","4.9","Prothero","1989","6328","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-99.800003","36.099998","pers. comm.","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. R. Prothero. 1989. Personal communication regarding rhinocerotid identifications.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184170","occ","","","18036","Borophagus n. sp. hilli","species","44596","","Borophagus hilli","","species","49475","Late Hemphillian","","10.3","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Borophagus","","","","","-101.900002","35.000000","of Johnston 1939 ""B. direptor"" of Kurten and Anderson 1980","Axtel","","UCMP V-5319","US","Texas","Randall","based on political unit","1","small collection","Woody Draw, 12 mi E of Canyon","gp_mid","-98.91","36.89","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UCMP","","","","","","","","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Borophagus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184171","occ","30181","","18036","Eucyon davisi","species","46384","","Eucyon davisi","","species","44836","Late Hemphillian","","10.3","4.9","Tedford et al.","2009","52058","Chordata","Mammalia","Carnivora","Canidae","Eucyon","","","","","-101.900002","35.000000","","Axtel","","UCMP V-5319","US","Texas","Randall","based on political unit","1","small collection","Woody Draw, 12 mi E of Canyon","gp_mid","-98.91","36.89","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UCMP","","","","","","","","terrestrial","","actively mobile","","","carnivore, omnivore","viviparous","","","phosphatic","","","","Eucyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218","2014-07-27 01:34:55","2014-07-27 01:34:55"
"184181","occ","","","18036","Nannippus aztecus","species","48954","","Nannippus aztecus","","species","48954","Late Hemphillian","","10.3","4.9","Hulbert","1989","1952","Chordata","Mammalia","Perissodactyla","Equidae","Nannippus","","","","","-101.900002","35.000000","pers. commun.: ""N. cf. lenticularis""","Axtel","","UCMP V-5319","US","Texas","Randall","based on political unit","1","small collection","Woody Draw, 12 mi E of Canyon","gp_mid","-98.91","36.89","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UCMP","","","","","","","","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Nannippus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1989. Phylogenetic Interrelationships and Evolution of North American Late Equidae.  In D. R. Prothero and R. M. Schoch (eds.), The Evolution of Perissodactyls. Oxford University Press, USA.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184233","occ","5372","","18046","Nimravides thinobates","species","49165","","Nimravides thinobates","","species","51147","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Felidae","Nimravides","","","","","-99.900002","37.200001","","Beckerdite","","","US","Kansas","Clark","based on political unit","1","","","gp_mid","-96.77","39.04","101","US","","","Ogallala","","","","","","","","","","","","said to be early Hemphillian","""poorly sorted, medium-grained, silty sand""","sandstone","","","silty","","","","","","","fluvial indet.","","""slow moving river""","","","","","","tooth marks","","","body","","allochthonous","","","","","","","frequent","","","""the majority of specimens [are] assigned to weathering stages 3 to 5 of Behrensmeyer (1978)"" with ""sediment-filled cracks, paleoroot traces and cracks""; ""Some... remains show evidence of abrasion and edge rounding which occurred during water transport"" and there is ""winnowing""; ""several juvenile or fetal rhinoceros bones... show evidence of carnivoree processing, including gnawed ends and tooth marks""","paleoecologic","","","","","","","","specimens reposited in the Sternberg Museum of Natural History","","terrestrial","","actively mobile","scansorial","","carnivore","viviparous","","","phosphatic","","","","Nimravides","","Ogallala","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"184373","occ","","","18069","Epicyon saevus","species","46210","","Epicyon saevus","","species","44881","Clarendonian","Hemphillian","13.6","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-100.800003","42.799999","","Bolling Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","N of Garner Bridge","gp_mid","-96.97","44.88","101","US","","Ash Hollow","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","member unknown<br>99 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","Ash Hollow","","","Tortonian","-","Tortonian","Tortonian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184374","occ","5424","","18069","Merychyus novomexicanus","species","48237","recombined as","Ustatochoerus medius novomexicanus","","subspecies","48474","Clarendonian","Hemphillian","13.6","4.9","Schultz and Falkenbach","1941","3063","Chordata","Mammalia","Artiodactyla","Merycoidodontidae","Ustatochoerus","","","","","-100.800003","42.799999","","Bolling Quarry","","","US","Nebraska","Cherry","based on political unit","1","small collection","N of Garner Bridge","gp_mid","-96.97","44.88","101","US","","Ash Hollow","","","","","","","","","","","","","","","","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","biostratigraphic","","","","","","","","","member unknown<br>99 F:AM specimens: Skinner and Johnson 1984","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Ustatochoerus","Ash Hollow","","","Tortonian","-","Tortonian","Tortonian","Tortonian, Messinian","C. B. Schultz and C. H. Falkenbach. 1941. Ticholeptinae, a new subfamily of oreodonts. Bulletin of the American Museum of Natural History 79(1):1-105","2002-06-03 00:35:30","2002-06-03 02:35:30"
"184380","occ","","","18072","Thinobadistes wetzeli","species","52246","","Thinobadistes wetzeli","","species","52246","Hemphillian","","10.3","4.9","Schultz","1990","6208","Chordata","Eufolivora","NO_ORDER_SPECIFIED","Mylodontidae","Thinobadistes","","","","","-100.099998","36.099998","described by Webb 1989","Box T","","","US","Texas","Lipscomb","based on political unit","1","","S of Wolf Creek, 9 mi NW of Higgins","gp_mid","-97.02","37.94","101","US","","","","","","","Hemph","5","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","stratigraphic position based on presumed correlation of massive sandstone with mortar bed at Higgins","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","","phosphatic","","","","Thinobadistes","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","G. E. Schultz. 1990. Stop 15: Early Hemphillian faunas of the Texas and Oklahoma panhandles.  In T. C. Gustavson (ed.), Tertiary and Quaternary stratigraphy and vertebrate paleontology of parts of northwestern Texas and eastern New Mexico; Guidebook - Bureau of Economic Geology, University of Texas at Austin","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184383","occ","","","18072","Epicyon saevus","species","46210","","Epicyon saevus","","species","44881","Hemphillian","","10.3","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-100.099998","36.099998","""Bridge Creek, Box T Ranch, north of Higgins""","Box T","","","US","Texas","Lipscomb","based on political unit","1","","S of Wolf Creek, 9 mi NW of Higgins","gp_mid","-97.02","37.94","101","US","","","","","","","Hemph","5","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","stratigraphic position based on presumed correlation of massive sandstone with mortar bed at Higgins","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184384","occ","5427","","18072","Epicyon haydeni","species","46206","","Epicyon haydeni","","species","44847","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-100.099998","36.099998","","Box T","","","US","Texas","Lipscomb","based on political unit","1","","S of Wolf Creek, 9 mi NW of Higgins","gp_mid","-97.02","37.94","101","US","","","","","","","Hemph","5","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","stratigraphic position based on presumed correlation of massive sandstone with mortar bed at Higgins","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
