"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localbedunit","localorder","regionalsection","regionalbed","regionalbedunit","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","genus","formation","stratgroup","member","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","created","modified"
"184145","occ","","","18034","Barbourofelis loveorum","species","44429","","Barbourofelis loveorum","","species","44428","Hemphillian","","10.3","4.9","Schultz","1990","6208","Chordata","Mammalia","Carnivora","Barbourofelidae","Barbourofelis","","","","","-99.800003","36.099998","""lovei""","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Barbourofelis","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","G. E. Schultz. 1990. Stop 15: Early Hemphillian faunas of the Texas and Oklahoma panhandles.  In T. C. Gustavson (ed.), Tertiary and Quaternary stratigraphy and vertebrate paleontology of parts of northwestern Texas and eastern New Mexico; Guidebook - Bureau of Economic Geology, University of Texas at Austin","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184147","occ","","","18034","Carpocyon limosus","species","44934","","Carpocyon limosus","","species","44934","Hemphillian","","10.3","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Carpocyon","","","","","-99.800003","36.099998","","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Carpocyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184148","occ","5346","","18034","Epicyon haydeni","species","46206","","Epicyon haydeni","","species","44847","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-99.800003","36.099998","","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"184149","occ","5347","","18034","Epicyon saevus","species","46210","","Epicyon saevus","","species","44881","Hemphillian","","10.3","4.9","Alroy","2002","6294","Chordata","Mammalia","Carnivora","Canidae","Epicyon","","","","","-99.800003","36.099998","","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","carnivore, omnivore","viviparous","","","phosphatic","","","","Epicyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","J. Alroy. 2002. Synonymies and reidentifications of North American fossil mammals.","2002-06-03 00:35:30","2002-06-03 02:35:30"
"184150","occ","5348","","18034","Gomphotherium obscurum","species","46693","","Gomphotherium obscurum","","species","47940","Hemphillian","","10.3","4.9","Fox and Fisher","2001","6247","Chordata","Mammalia","Proboscidea","Mammutidae","Mammut","","","","","-99.800003","36.099998","","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Mammut","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. L. Fox and D. C. Fisher. 2001. Stable isotope ecology of a late Miocene population of Gomphotherium productus (Mammalia, Proboscidea) from Port of Entry Pit, Oklahoma, USA. Palaios 16:279-293","2002-06-03 00:35:30","2002-06-03 02:35:30"
"184159","occ","","","18034","Hipparion tehonense","species","47014","","Hipparion tehonense","","species","48969","Hemphillian","","10.3","4.9","Hulbert","1989","1952","Chordata","Mammalia","Perissodactyla","Equidae","Hipparion","","","","","-99.800003","36.099998","pers. commun.: ""H. sp.""","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Hipparion","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1989. Phylogenetic Interrelationships and Evolution of North American Late Equidae.  In D. R. Prothero and R. M. Schoch (eds.), The Evolution of Perissodactyls. Oxford University Press, USA.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184161","occ","","","18034","Neohipparion leptode","species","49043","","Neohipparion leptode","","species","49043","Hemphillian","","10.3","4.9","Schultz","1990","6208","Chordata","Mammalia","Perissodactyla","Equidae","Neohipparion","","","","","-99.800003","36.099998","described by Hulbert 1987","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","","","grazer","viviparous","","","phosphatic","","","","Neohipparion","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","G. E. Schultz. 1990. Stop 15: Early Hemphillian faunas of the Texas and Oklahoma panhandles.  In T. C. Gustavson (ed.), Tertiary and Quaternary stratigraphy and vertebrate paleontology of parts of northwestern Texas and eastern New Mexico; Guidebook - Bureau of Economic Geology, University of Texas at Austin","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184162","occ","","","18034","Pliohippus nobilis","species","50547","","Pliohippus nobilis","","species","50547","Hemphillian","","10.3","4.9","Hulbert","1989","1952","Chordata","Mammalia","Perissodactyla","Equidae","Pliohippus","","","","","-99.800003","36.099998","pers. commun.","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","","","browser","viviparous","","","phosphatic","","","","Pliohippus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. C. Hulbert, Jr. 1989. Phylogenetic Interrelationships and Evolution of North American Late Equidae.  In D. R. Prothero and R. M. Schoch (eds.), The Evolution of Perissodactyls. Oxford University Press, USA.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184163","occ","","","18034","Aphelops malacorhinus","species","44170","","Aphelops malacorhinus","","species","44170","Hemphillian","","10.3","4.9","Prothero","1989","6328","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Aphelops","","","","","-99.800003","36.099998","pers. comm.: ""A. sp.""","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","ground dwelling","","browser","viviparous","","","phosphatic","","","","Aphelops","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. R. Prothero. 1989. Personal communication regarding rhinocerotid identifications.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184164","occ","","","18034","Teleoceras fossiger","species","52112","","Teleoceras fossiger","","species","44165","Hemphillian","","10.3","4.9","Prothero","1989","6328","Chordata","Mammalia","Perissodactyla","Rhinocerotidae","Teleoceras","","","","","-99.800003","36.099998","pers. comm.","Arnett","","Adair Ranch; Port-of-Entry Pit","US","Oklahoma","Ellis","based on political unit","1","","East Branch of Corn Creek","gp_mid","-96.71","37.93","101","US","","","","","","","Hemph","3","","bottom to top","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","","","","","","","","probably includes Hopewell<br>about 14 m below prominent mortar bed (see Higgins)","terrestrial","","actively mobile","amphibious","","grazer","viviparous","","","phosphatic","","","","Teleoceras","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","D. R. Prothero. 1989. Personal communication regarding rhinocerotid identifications.","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184170","occ","","","18036","Borophagus n. sp. hilli","species","44596","","Borophagus hilli","","species","49475","Late Hemphillian","","10.3","4.9","Wang et al.","1999","3558","Chordata","Mammalia","Carnivora","Canidae","Borophagus","","","","","-101.900002","35.000000","of Johnston 1939 ""B. direptor"" of Kurten and Anderson 1980","Axtel","","UCMP V-5319","US","Texas","Randall","based on political unit","1","small collection","Woody Draw, 12 mi E of Canyon","gp_mid","-98.91","36.89","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UCMP","","","","","","","","terrestrial","","actively mobile","","","carnivore","viviparous","","","phosphatic","","","","Borophagus","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","X. Wang, R. H. Tedford, and B. E. Taylor. 1999. Phylogenetic systematics of the Borophaginae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 243:1-392","2002-05-15 00:00:00","2002-05-15 02:00:00"
"184171","occ","30181","","18036","Eucyon davisi","species","46384","","Eucyon davisi","","species","44836","Late Hemphillian","","10.3","4.9","Tedford et al.","2009","52058","Chordata","Mammalia","Carnivora","Canidae","Eucyon","","","","","-101.900002","35.000000","","Axtel","","UCMP V-5319","US","Texas","Randall","based on political unit","1","small collection","Woody Draw, 12 mi E of Canyon","gp_mid","-98.91","36.89","101","US","","","","","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","","UCMP","","","","","","","","terrestrial","","actively mobile","","","carnivore, omnivore","viviparous","","","phosphatic","","","","Eucyon","","","","Tortonian","-","Tortonian","Tortonian, Messinian","Tortonian, Messinian","R. H. Tedford, X. Wang, and B. E. Taylor. 2009. Phylogenetic Systematics of the North American Fossil Caninae (Carnivora: Canidae). Bulletin of the American Museum of Natural History 325:1-218","2014-07-27 01:34:55","2014-07-27 01:34:55"
